[2019-12-27 23:41:14+00:00; pirescarol; Grace and Frankie ♥️ https://t.co/q8LbiabBGT; https://twitter.com/pirescarol/status/1210707240799391744; None; https://twitter.com/geeknfeminist/status/1210633087073341441]
[2019-10-11 23:46:31+00:00; pirescarol; Coluna | O Globo noticiou que o MP investiga a expansão da narcomilícia e que as milícias já matam mais do que o tráfico. Já levantamento do UOL mostra que das 881 mortes em operações policiais no Rio no 1º semestre, nenhuma ocorreu em áreas de milícia.  https://t.co/sZnjPYn7uR; https://twitter.com/pirescarol/status/1182804704537071617; None; None]
[2019-10-04 01:37:24+00:00; pirescarol; @Consuel35780535 Conta! Conta!; https://twitter.com/pirescarol/status/1179933506031509505; None; None]
[2019-10-04 01:37:00+00:00; pirescarol; @clarabrancaneve 😂😂😂; https://twitter.com/pirescarol/status/1179933404407709697; None; None]
[2019-10-03 21:25:21+00:00; pirescarol; Ricardo Salles voltou da Alemanha sem o financiamento para projetos de conservação na Amazônia. Era de se esperar que não conseguiria convencer alguém da boa vontade do Brasil com o meio ambiente já que sua própria existência como ministro o contradiz.  https://t.co/C6Pibgpswv; https://twitter.com/pirescarol/status/1179870076717207558; None; None]
[2019-10-03 15:59:27+00:00; pirescarol; @raizamariana ♥️; https://twitter.com/pirescarol/status/1179788060797607938; None; None]
[2019-10-03 15:58:45+00:00; pirescarol; @Antoniosilva512 Que feeling!; https://twitter.com/pirescarol/status/1179787881600163840; None; None]
[2019-10-03 15:58:29+00:00; pirescarol; @andreocalazans_ Mas ainda tão com esse computador?????; https://twitter.com/pirescarol/status/1179787817603477504; None; None]
[2019-10-03 12:48:30+00:00; pirescarol; @SERGIOB70809392 ♥️; https://twitter.com/pirescarol/status/1179740005268369414; None; None]
[2019-10-03 02:19:42+00:00; pirescarol; @amanda_celio Que fofo ♥️; https://twitter.com/pirescarol/status/1179581763204591616; None; None]
[2019-10-03 02:13:00+00:00; pirescarol; @AndreiaSadi Faltou esse livro: estrutura narrativa da fofoca perfeita, by JBM 😂💔; https://twitter.com/pirescarol/status/1179580075030781952; None; None]
[2019-10-03 01:56:22+00:00; pirescarol; @marinamotas ♥️; https://twitter.com/pirescarol/status/1179575892126961664; None; None]
[2019-10-02 19:35:37+00:00; pirescarol; E o orgulho de ver nosso roteiro mencionado nessas listas cheias de ídolos? “Petra Costa’s look at the frightening state of the Brazilian government, #TheEdgeofDemocracy is a timely and chilling political cautionary tale about the rise of the far right” https://t.co/dpweiTO8mB; https://twitter.com/pirescarol/status/1179480073214332928; None; None]
[2019-09-28 18:49:30+00:00; pirescarol; Le opinione: Essa semana, contei sobre a desumanidade como política de segurança pública no Rio de Janeiro (e no Brasil) para a ⁦@Internazionale⁩  https://t.co/ZhCh663Cg6; https://twitter.com/pirescarol/status/1178018916158857216; None; None]
[2019-09-27 01:17:47+00:00; pirescarol; 😱😱😱 Janot: ‘Ia ser assassinato mesmo. Ia matar ele (Gilmar) e depois me suicidar’  https://t.co/uVl4BhVlVh; https://twitter.com/pirescarol/status/1177391853261479937; None; None]
[2019-09-27 00:16:10+00:00; pirescarol; Coluna de hoje | A polícia que atira a esmo acerta nosso futuro  https://t.co/vKsck8sZRr; https://twitter.com/pirescarol/status/1177376346667982848; None; None]
[2019-09-25 20:41:57+00:00; pirescarol; "For non-Brazilians, hearing Bolsonaro speak on the topic must have been a surreal experience", writes @jonleeanderson  https://t.co/TeZ7BvkKc9; https://twitter.com/pirescarol/status/1176960052273569794; None; None]
[2019-09-23 18:16:38+00:00; pirescarol; @mari_faria_ @Marcelodedois quero ir.; https://twitter.com/pirescarol/status/1176198704434425856; None; None]
[2019-09-21 16:51:17+00:00; pirescarol; Do avô da Ágatha: "Mais uma estatística. Vai chegar amanhã: morreu uma criança num confronto. Que confronto? Com quem? Pq não tinha ninguém, não tinha ninguém lá. Atirou por atirar. Atirou na kombi e matou minha neta. Isso é confronto? A minha neta tava armada pra levar um tiro?" https://t.co/qNmv2jUaSv; https://twitter.com/pirescarol/status/1175452448498098177; None; None]
[2019-09-21 16:48:12+00:00; pirescarol; Não precisamos de mais armas, precisamos de uma polícia preparada, que consiga deter um suspeito sem atirar, que não mire numa moto e acerte uma criança de 8 anos. Mas a política de segurança pública do Rio vai na contramão disso: atira ao léu, acerta nosso futuro.; https://twitter.com/pirescarol/status/1175451674871312389; None; None]
[2019-09-21 13:39:33+00:00; pirescarol; @bferracioli @BlogdoNoblat Já pedi pra corrigirem. Obrigada!; https://twitter.com/pirescarol/status/1175404199334612993; None; None]
[2019-09-21 13:39:10+00:00; pirescarol; Pra quem não conhece o caso mexicano: https://t.co/lFa3YLAbtu; https://twitter.com/pirescarol/status/1175404103364751363; None; None]
[2019-09-21 13:22:00+00:00; pirescarol; 5 anos da tragédia de Ayotznapa e o Rio vai pelo mesmo caminho do México: matando suas crianças a caminho da escola.  https://t.co/9sgDRMIsAz; https://twitter.com/pirescarol/status/1175399780874444801; None; None]
[2019-09-21 12:08:53+00:00; pirescarol; @nontequiero 😂😂😂; https://twitter.com/pirescarol/status/1175381380122980352; None; None]
[2019-09-20 12:59:05+00:00; pirescarol; @pierobl @laurinhalero nossa, eu amo. ouve o especial de dia dos namorados desse ano.; https://twitter.com/pirescarol/status/1175031626612531200; None; None]
[2019-09-19 23:56:34+00:00; pirescarol; @alinelourena, quero te mandar uma DM. 😘; https://twitter.com/pirescarol/status/1174834698910146561; None; None]
[2019-09-19 20:39:50+00:00; pirescarol; @marismuller @Cafremder Nem fala! Me dá muita ansiedade 😂; https://twitter.com/pirescarol/status/1174785188393603073; None; None]
[2019-09-19 18:41:51+00:00; pirescarol; @ramonildogomes @Cafremder Também tô num projeto lá! 🆘 O podcast é pela @radionovelo pro ano que vem; https://twitter.com/pirescarol/status/1174755497221795841; None; None]
[2019-09-19 12:34:22+00:00; pirescarol; Fui lá no É Nóia Minha, podcast da @Cafremder, falar sobre essa vida louca de colunista-roteirista-podcaster-mãe-de-bebê-de-3-meses-escrevendo-um-livro 🤹🏼‍♀️ https://t.co/1ZsYCthcQb; https://twitter.com/pirescarol/status/1174663018220859392; None; https://twitter.com/Cafremder/status/1174634197815873536]
[2019-09-18 15:17:21+00:00; pirescarol; Mês passado no NYTimes: https://t.co/dj11CN9S21; https://twitter.com/pirescarol/status/1174341648949633025; None; None]
[2019-09-18 15:16:39+00:00; pirescarol; Diziam por aqui que tinha que resolver no tiro, porrada e bomba - pq quem não conhece as complexidades do problema acha mesmo que só não foi resolvido antes por falta de vontade. Mas a conclusão aqui chega tarde: a oferta de anistia já foi feita pelos EUA https://t.co/mV7rR9IKaZ; https://twitter.com/pirescarol/status/1174341472650444811; None; None]
[2019-09-17 14:47:36+00:00; pirescarol; @FolhaPainel Depois da entrevista de ontem no Roda Viva, quando disse que não apoiou o golpe, ele disse à @kellymatos que não foi golpe https://t.co/8AecbxPMFW; https://twitter.com/pirescarol/status/1173971770996600836; None; https://twitter.com/kellymatos/status/1173949226096586752]
[2019-09-17 14:37:51+00:00; pirescarol; Segundo o @FolhaPainel, quando a Folha e o Intercept revelaram que ele e Lula conversaram durante o processo de impeachment, ele comentou com pessoas próximas: “Onde é que está o golpista? Eu estava ali falando de reatar as relações do governo com o MDB. Cadê o golpe?”; https://twitter.com/pirescarol/status/1173969316506718208; None; None]
[2019-09-17 14:35:44+00:00; pirescarol; Antes, em abril, ele tinha pedido ajuda a Aloísio Nunes, então presidente da Comissão de Relações Exteriores, para ajudá-lo a desmontar a tese de que havia um golpe em curso no país. https://t.co/3Z8jl3I5p2; https://twitter.com/pirescarol/status/1173968783947571200; None; None]
[2019-09-17 14:32:21+00:00; pirescarol; Não foi a primeira vez que Temer chamou o impeachment de golpe. Ele tuitou isso aqui em 2016, quando Dilma foi afastada pelo Senado e ele, ainda como presidente interino, limitou as viagens dela no avião da FAB: https://t.co/6aywSX2Yw6; https://twitter.com/pirescarol/status/1173967933447557121; None; None]
[2019-09-14 20:37:10+00:00; pirescarol; A ditadura chilena matou, torturou, estuprou: não esquecer.  https://t.co/jZr3q0CHtA; https://twitter.com/pirescarol/status/1172972579373625344; None; None]
[2019-09-13 22:29:05+00:00; pirescarol; @carolinatre @Internazionale @JimenezEnoa Esse saiu originalmente na @RevistaEpoca , Carol https://t.co/C6Az6H1sl5; https://twitter.com/pirescarol/status/1172638358343995394; None; None]
[2019-09-13 17:25:50+00:00; pirescarol; Lembrando que, quando Chico ganhou o prêmio Camões, o mais importante em língua portuguesa, o ministro Osmar Terra ficou furioso e cobrou explicações do secretário de Cultura porque ele tinha escolhido os representantes brasileiros do júri. Agora:  https://t.co/l4XvIRONVe; https://twitter.com/pirescarol/status/1172562041032384513; None; None]
[2019-09-13 14:19:40+00:00; pirescarol; @ceciliaflesch tudo google translator 🤣🤣; https://twitter.com/pirescarol/status/1172515190132359168; None; None]
[2019-09-13 14:10:33+00:00; pirescarol; io sono felice! ✨ Entrei pro time de colunistas da revista italiana @Internazionale, que a partir desta semana irá reproduzir meus textos. Este é sobre Cuba e a censura ao @JimenezEnoa https://t.co/t3XBZsasyS; https://twitter.com/pirescarol/status/1172512896384978946; None; None]
[2019-09-12 12:57:00+00:00; pirescarol; Para que fique claro o que foi a ditadura elogiada por aqui: Quase todas as mulheres que foram torturadas no Chile durante a ditadura de Pinochet também foram violentadas sexualmente. Foram pelo menos 316 mulheres estupradas, 11 delas grávidas. https://t.co/l5ORcOoAal; https://twitter.com/pirescarol/status/1172132000154755072; None; None]
[2019-09-09 18:41:17+00:00; pirescarol; @rodcebrian Lembra disso? https://t.co/aVCsrJWOZL; https://twitter.com/pirescarol/status/1171131476265590789; None; None]
[2019-09-09 18:39:46+00:00; pirescarol; @rodcebrian Oi, Rodrigo. Como contei,minha ideia era perfilar o Lula,mas ele ñ topou. Enquanto esperava uma resposta dele, as informações foram saindo em outros veículos. As pessoas ñ lembram dessas infos pq o foco daqueles dias era a Dilma. Resgatei para contextualizar a notícia de ontem 😘; https://twitter.com/pirescarol/status/1171131095376650242; None; None]
[2019-09-09 17:47:31+00:00; pirescarol; 'Chaos, chaos, chaos'. By ⁦@tomphillipsin⁩  https://t.co/CDSQ40plPy; https://twitter.com/pirescarol/status/1171117948821561344; None; None]
[2019-09-09 12:22:08+00:00; pirescarol; @renato_rovai @folha @TheInterceptBr Minha ideia era perfilar o Lula, mas ele não topou. Enquanto esperava uma resposta dele, as informações foram saindo. O editor achou q não tinha novidade. (As pessoas não lembram pq o foco daqueles dias era a Dilma, não o Lula)  Resgatei para dar contexto à notícia de ontem.; https://twitter.com/pirescarol/status/1171036059582509059; None; None]
[2019-09-09 09:15:44+00:00; pirescarol; 👉🏼 “Em quase todos os casos de violência, o agressor da mulher é uma pessoa próxima: pai, padrasto, irmão, filho, ex ou atual marido ou namorado. É em casa onde as mulheres são, na maioria das vezes, agredidas: 70% dos casos ocorrem em residência” https://t.co/wosOZ1jlV4; https://twitter.com/pirescarol/status/1170989154005594112; None; None]
[2019-09-09 03:54:16+00:00; pirescarol; A institucionalização da fake news 👉🏼 Prefeitura do Rio usa fake news em pedido ao STF para tentar manter censura https://t.co/jX1Ga911Rs; https://twitter.com/pirescarol/status/1170908254471446528; None; None]
[2019-09-09 03:16:52+00:00; pirescarol; @RealBetoKaz 😂😂😂; https://twitter.com/pirescarol/status/1170898838921629696; None; None]
[2019-09-09 02:18:48+00:00; pirescarol; Exemplo do que saiu na época: https://t.co/aVCsrJWOZL; https://twitter.com/pirescarol/status/1170884225609994241; None; None]
[2019-09-09 02:00:44+00:00; pirescarol; @mariadarmstadt No tempo de apurar tudo que eu queria (era uma história maior), todas essas informações foram sendo publicadas por outros jornalistas em diferentes veículos.; https://twitter.com/pirescarol/status/1170879680305606657; None; None]
[2019-09-09 01:47:44+00:00; pirescarol; Tudo isso acabou sendo publicado por outros jornalistas na época, gente. É só buscar. Só que aqui os fatos estão encadeados.; https://twitter.com/pirescarol/status/1170876410266902530; None; None]
[2019-09-08 22:58:25+00:00; pirescarol; Ouve-se o instrumental de uma música de Roberto Menescal e Ronaldo Bôscoli, cuja letra  diz “Ah!, se eu pudesse te buscar sorrindo, e lindo fosse o dia, como um dia foi”, e a voz de Dilma aparece do outro lado da linha: “Seguinte, eu tô mandando o Bessias..."; https://twitter.com/pirescarol/status/1170833801003581440; None; None]
[2019-09-08 22:58:25+00:00; pirescarol; O áudio começava com Moraes da Silva, segurança de Lula, atendendo uma chamada da secretária do gabinete presidencial. Dilma queria falar com Lula, disse a secretária, antes de transferir a ligação.; https://twitter.com/pirescarol/status/1170833798705111041; None; None]
[2019-09-08 22:58:24+00:00; pirescarol; Um assessor do senador Ronaldo Caiado, do DEM, assistia ao discurso de Aécio Neves, que se defendia das acusações de Amaral, quando recebeu no Whatsapp a gravação da conversa que Dilma e Lula  tiveram ao telefone à tarde.; https://twitter.com/pirescarol/status/1170833796595355648; None; None]
[2019-09-08 22:58:24+00:00; pirescarol; Do segundo andar do Palácio do Planalto, onde a presidente falava, já era possível ouvir os primeiros buzinaços na rua. No Senado, enquanto isso, os senadores repercutiam a delação de Delcídio do Amaral, homologada um dia antes pelo ministro Teori Zavaski, relator da Lava Jato.; https://twitter.com/pirescarol/status/1170833794254987264; None; None]
[2019-09-08 22:58:23+00:00; pirescarol; Caminhava em direção ao elevador, quando um repórter gritou uma última pergunta: a nomeação de Lula seguraria o processo de impeachment? Sem se deter, de costas, a presidente ergueu as duas mãos para o alto, como quem diz – como eu vou saber? – e se foi.; https://twitter.com/pirescarol/status/1170833792094867456; None; None]
[2019-09-08 22:58:23+00:00; pirescarol; Era fim de tarde do dia 16, quando Dilma Rousseff fez o anúncio: “A vinda do Lula para meu governo fortalece meu governo, e tem gente que não quer ver ele fortalecido. Sinto muito. Ele vem, ele vai ajudar”.; https://twitter.com/pirescarol/status/1170833789829955584; None; None]
[2019-09-08 22:58:22+00:00; pirescarol; Depois de desligar o telefone com Lula, Temer assistia à GloboNews quando uma coletiva de imprensa de Dilma passou a ser transmitida ao vivo. De pé, ela anunciou a nomeação de Lula como ministro da Casa Civil e também a de Mauro Lopes na Aviação Civil. Temer se enfureceu.; https://twitter.com/pirescarol/status/1170833787359518721; None; None]
[2019-09-08 22:58:22+00:00; pirescarol; Combinaram de se encontrar outra vez em breve na casa de Temer, em Alto de Pinheiros, como haviam feito em fevereiro. “Você ainda tem aquele uisquinho que eu gosto? Então prepara ele lá”, disse Lula.; https://twitter.com/pirescarol/status/1170833785333649412; None; None]
[2019-09-08 22:58:21+00:00; pirescarol; Com o partido rachado, Dilma e seus assessores mais próximos, imaginavam que a legenda, presidida por Temer, se enfraqueceria. Mas Lula garantiu ao vice-presidente que resolveria o problema: “Vou tirar isso da frente”.; https://twitter.com/pirescarol/status/1170833782708068352; None; None]
[2019-09-08 22:53:00+00:00; pirescarol; Ao nomear Lopes, o governo esperava ter, em troca, o voto dos deputados do PMDB de Minas, para a reeleição de Leonardo Picciani como líder do partido na Câmara. Com isso, Dilma esperava se fortalecer para enfrentar o seu maior inimigo no Congresso, o deputado Eduardo Cunha.; https://twitter.com/pirescarol/status/1170832435048800257; None; None]
[2019-09-08 22:52:59+00:00; pirescarol; o partido batesse o martelo sobre continuar ou não na base, nenhum correligionário deveria aceitar novos cargos no governo. Mesmo assim, Dilma articulava a nomeação do peemedebista Mauro Lopes como secretário da Aviação Civil. “Será  um ato ostensivo contra o PMDB”, Temer disse.; https://twitter.com/pirescarol/status/1170832432393854982; None; None]
[2019-09-08 22:52:59+00:00; pirescarol; Temer andava irritadíssimo com Dilma.  Ele desabafou com Lula que fizera um esforço hercúleo para conseguir adiar o desembarque do PMDB do governo na convenção realizada um mês antes, em fevereiro. Lá, ficara acertado, em contrapartida, que nos próximos 30 dias, até que...; https://twitter.com/pirescarol/status/1170832430573477889; None; None]
[2019-09-08 22:52:58+00:00; pirescarol; Outra vez em SP, Lula telefonou para Michel Temer, com quem Dilma estava rompida, e pediu que ele tentasse adiar a reunião do partido, marcada para dali a duas semanas, quando deveria ser anunciado o fim da aliança com o PT, costurada pelos dois em 2005.; https://twitter.com/pirescarol/status/1170832428673490946; None; None]
[2019-09-08 22:52:58+00:00; pirescarol; Falcão,ao lado de Lula, o avisou que Messias estava a caminho. O assunto estava resolvido, mas Dilma decidiu falar ela mesma com Lula para dizer-lhe a mesma coisa. Eram 13h32 e o telefone de Lula estava grampeado pela PF, embora o próprioMoro tivesse dado a ordem para suspendê-lo; https://twitter.com/pirescarol/status/1170832427318730753; None; None]
[2019-09-08 22:52:57+00:00; pirescarol; Depois que Lula saiu do Alvorada com a decisão de voltar para o governo, Dilma telefonou pra o presidente do PT, Rui Falcão, avisando que Jorge Messias, seu sub-chefe de assuntos jurídicos, levaria o termo de posse para que Lula, que não voltaria a Brasília até a semana seguinte.; https://twitter.com/pirescarol/status/1170832425578041346; None; None]
[2019-09-08 22:52:57+00:00; pirescarol; “Por favor, você precisa me ajudar”. Ali ela assumia o que ele queria acreditar: que era ela quem precisava dele. Apesar disso, tudo o que ele mais temia, aconteceu: para boa parte da opinião pública, era ele quem fora se socorrer com ela.; https://twitter.com/pirescarol/status/1170832423782965250; None; None]
[2019-09-08 22:52:57+00:00; pirescarol; Na quarta-feira pela manhã, depois de ter jantado com Dilma na noite anterior, voltou ao Palácio do Alvorada. Ali, na frente de aliados, Dilma fez um apelo desesperado e definitivo. Agarrou os dois braços  dele com força e lhe disse olhando-o nos olhos: "Você precisa me ajudar".; https://twitter.com/pirescarol/status/1170832422386184193; None; None]
[2019-09-08 22:52:56+00:00; pirescarol; Em outro telefonema, com a Vagner Freitas, presidente da CUT, Lula relatou “a pessoa lá” tinha “muita pressa, muita pressa”. “Ta assim uma coisa de desespero...”. Na semana seguinte, Lula voltou a Brasília para mais uma rodada de conversas com ela.; https://twitter.com/pirescarol/status/1170832419500560385; None; None]
[2019-09-08 22:52:55+00:00; pirescarol; Referia-se às críticas da oposição e de parte da imprensa de que a nomeação como ministro seria uma manobra para livrar Lula de uma possível prisão.  Com foro privilegiado, ele teria sua investigação ditada pelo Supremo Tribunal Federal, tida como uma Corte mais ponderada.; https://twitter.com/pirescarol/status/1170832417164279808; None; None]
[2019-09-08 22:52:55+00:00; pirescarol; No dia em que recebeu o convite formal, Lula telefonou para Gilberto Carvalho. “Vem cá, vem cá, só uma pergunta: ela te convidou pro ministério?”, perguntou Carvalho, “Pensa. Porque é a outra razão, não é essa que tá sendo publicada. É a outra, que nós precisamos de você”; https://twitter.com/pirescarol/status/1170832415494946816; None; None]
[2019-09-08 22:52:55+00:00; pirescarol; Mas o que ele questionava, sobretudo, era a real disposição de Dilma em deixar que ele, uma vez empossado ministro, assumisse o leme, e quais as chances que teria de recolocar o governo nos trilhos. Também temia precipitar a saída do PMDB da aliança se aceitasse o cargo.; https://twitter.com/pirescarol/status/1170832413704036353; None; None]
[2019-09-08 22:52:54+00:00; pirescarol; Sabia que, uma vez instalado no palácio, imprensa, políticos e empresários só iriam querer negociar com ele.  “Uma mesa não tinha duas cabeceiras”, ele disse a vários aliados. “Se Fidel e Che não couberam em Cuba, como eu e Dilma vamos caber no Palácio?”, argumentou.; https://twitter.com/pirescarol/status/1170832411862679552; None; None]
[2019-09-08 22:52:54+00:00; pirescarol; Aos amigos Lula dizia estar em um beco sem saída. Ao aceitar o convite, daria a entender que estava fugindo da Justiça. Também pensava que, ao tomar posse, deixaria Dilma numa posição de rainha da Inglaterra, uma chefe de Estado decorativa.; https://twitter.com/pirescarol/status/1170832410348531712; None; None]
[2019-09-08 22:52:53+00:00; pirescarol; Quando finalmente decidiu respondê-la, ele já estava em situação tão desesperadora quanto a dela. Ao voltar de Brasília para São Paulo, seis dias depois do depoimento forçado, três promotores de São Paulo pediram a prisão preventiva de Lula por ocultação da posse do triplex.; https://twitter.com/pirescarol/status/1170832408905682944; None; None]
[2019-09-08 22:52:53+00:00; pirescarol; No final da reunião com Lula e seus ministros, Dilma implorou para que Lula a ajudasse a alavancar seu governo. “O senhor não pode sair daqui sem me dar uma resposta”, ela falou. Lula a deixou esperando até a semana seguinte.; https://twitter.com/pirescarol/status/1170832406624067585; None; None]
[2019-09-08 22:52:52+00:00; pirescarol; Ele ficou puto. Na cabeça dele, era ela quem precisava de ajuda, não ele”, me disse um ex-ministro dela.E foi mesmo Dilma, com a crise subindo de patamar, quem piscou primeiro. Depois de recusar-se, durante todo o seu 2o mandato, a dar ouvidos ao criador, finalmente capitulava.; https://twitter.com/pirescarol/status/1170832404451418112; None; None]
[2019-09-08 22:52:52+00:00; pirescarol; Havia ainda o seu orgulho. A ideia de que seria Dilma a socorrê-lo e não ele a ela, como poderia parecer, lhe parecia algo insuportável. Tanto que desistiu de vez do plano quando chegou aos seus ouvidos a história de que Dilma estava construindo um movimento para “ajudá-lo”. “; https://twitter.com/pirescarol/status/1170832402492657667; None; None]
[2019-09-08 22:52:52+00:00; pirescarol; numa sexta-feira a São Paulo numa operação para convencer Lula a aceitar um ministério e, dessa forma, ganhar foro privilegiado caso tivesse a prisão decretada.  Lula, o entanto, se recusava. A vantagem de ganhar foro privilegiado, disse, soaria como uma admissão de culpa.; https://twitter.com/pirescarol/status/1170832401095942151; None; None]
[2019-09-08 22:52:51+00:00; pirescarol; A ideia de Lula ocupar um cargo no ministério já vinha sendo defendida há vários meses por alguns de seus correligionários mais próximos. Depois da prisão de José Dirceu, em agosto de 2015, os ministros Jaques Wagner, Edinho Silva e Aloizio Mercadante decidiram viajar juntos...; https://twitter.com/pirescarol/status/1170832399174963205; None; None]
[2019-09-08 22:52:51+00:00; pirescarol; Estava claro que ela não tinha mais condições de apaziguar os aliados. Num jantar no Palácio da Alvorada, a presidente pediu que Lula assumisse o papel de articulador do seu governo.; https://twitter.com/pirescarol/status/1170832397727875079; None; None]
[2019-09-08 22:52:50+00:00; pirescarol; Desde então, o partido esperava a convenção nacional, marcada para meados de março, para decidir se continuava ou não na aliança. Quando Lula desembarcou em Brasília depois da condução coercitiva, PP, PTB, PRB e até o fiel PDT ameaçavam seguir os passos do PMDB e deixar a base.; https://twitter.com/pirescarol/status/1170832395874000898; None; None]
[2019-09-08 22:52:50+00:00; pirescarol; Com o PMDB, maior partido da base, a relação havia degringolado de vez em dezembro, quando Michel Temer enviou à presidente uma carta, vazada à imprensa minutos depois, onde inventariava todas as vezes em que sentiu-se desprestigiado ou desautorizado por ela.; https://twitter.com/pirescarol/status/1170832394108248069; None; None]
[2019-09-08 22:52:49+00:00; pirescarol; Na terça-feira seguinte à sua condução coercitiva, Lula chegou em Brasília e foi direto para o Palácio para uma reunião com Dilma. Além do seu depoimento forçado, a delação de Delcídio um dia antes, e a prisão de João Santana na semana anterior precipitaram a debandada de aliados; https://twitter.com/pirescarol/status/1170832392115949569; None; None]
[2019-09-08 22:52:49+00:00; pirescarol; Os áudios dos telefonemas de Lula grampeados por Moro divulgados hoje pela @folha Folha em parceria com o @TheInterceptBr Intercept batem com um texto sobre a indecisão de Lula para acertar o cargo de ministro que eu apurei e não publiquei na época. Resgatei um trecho:; https://twitter.com/pirescarol/status/1170832390559809536; None; None]
[2019-09-06 18:26:06+00:00; pirescarol; Sem a âncora da história, somos levados por um presidente à deriva. https://t.co/D2ST7mIOdH; https://twitter.com/pirescarol/status/1170040493977284608; None; None]
[2019-09-06 00:06:38+00:00; pirescarol; Presidente que cobra lealdade cega diz que não deve lealdade cega https://t.co/Pn0dVxzetX; https://twitter.com/pirescarol/status/1169763802054844416; None; https://twitter.com/DanAdjuto/status/1169742464007200770]
[2019-09-04 10:23:58+00:00; pirescarol; @vera Obrigada, querida!; https://twitter.com/pirescarol/status/1169194383113117700; None; None]
[2019-09-04 09:55:50+00:00; pirescarol; São na maioria homens, mais velhos do que o total da população, brancos e aposentados. https://t.co/P7oeWUYdn5; https://twitter.com/pirescarol/status/1169187304688312320; None; None]
[2019-09-04 09:50:20+00:00; pirescarol; super-ministros https://t.co/SlqCJLbCTD; https://twitter.com/pirescarol/status/1169185920714719238; None; None]
[2019-09-04 00:15:00+00:00; pirescarol; Que futuro tem um país que mata seus alunos a caminho da escola? https://t.co/y2y7uzefvX; https://twitter.com/pirescarol/status/1169041133374267397; None; https://twitter.com/nytimeses/status/1168542860909711362]
[2019-09-03 20:15:47+00:00; pirescarol; @alvaromarechal @nytimeses o rio e o samba ajudam; https://twitter.com/pirescarol/status/1168980932012990470; None; None]
[2019-09-02 19:49:31+00:00; pirescarol; 👇🏽👇🏽👇🏽 https://t.co/E8YUfQZGrj; https://twitter.com/pirescarol/status/1168611934117203970; None; https://twitter.com/aguirretalento/status/1168593868339785732]
[2019-09-02 17:41:38+00:00; pirescarol; Quando sabota o acordo de paz, Duque acirra a polarização e fideliza sua base. (Lembra alguém?) Não é fácil pacificar um país depois de 52 anos de guerra e 200 mil mortos, mas é melhor uma paz imperfeita do que viver em uma guerra eterna. Esse é o farol. https://t.co/9f8rAP8p5z; https://twitter.com/pirescarol/status/1168579750438326273; None; None]
[2019-09-02 16:32:37+00:00; pirescarol; O que melhor ilustra o surrealismo brasileiro? 1. O presidente diz que para resolver a poluição ambiental é só fazer cocô dia sim dia não. 2. Na rua, um pesquisador te pergunta se você concorda  que devemos fazer cocô dia sim dia não 3. 10% respondem que, sim, concordam. https://t.co/FR8iLjbJql; https://twitter.com/pirescarol/status/1168562383083778048; None; None]
[2019-09-02 15:32:44+00:00; pirescarol; Há 3 anos, quando comecei a escrever para o @nytimeses, meu editor disse que eu não precisava propor só artigos sobre política, também poderia escrever “sobre temas solares”. Nunca consegui. 👇🏽 https://t.co/y2y7uzefvX; https://twitter.com/pirescarol/status/1168547312668422144; None; https://twitter.com/nytimeses/status/1168542860909711362]
[2019-08-31 19:46:46+00:00; pirescarol; Há 3 anos, escrevi: “a falta de referenciais ideológicos e o ódio aos políticos contribuíram para a ascensão de políticos extremistas como Bolsonaro (...) O caminho está aberto p/ q outros extremistas ganhem as eleições parlamentares de 2018”. Há 3 anos,quem diria,eu era otimista https://t.co/vZwZN7Q1KT; https://twitter.com/pirescarol/status/1167886464262082560; None; None]
[2019-08-31 10:11:31+00:00; pirescarol; @lauraabcarvalho @gugachacra @NewYorker Obrigada, querida! 🤜🏽🤛🏽; https://twitter.com/pirescarol/status/1167741700334346240; None; None]
[2019-08-30 18:32:38+00:00; pirescarol; My first contribution to The New Yorker: https://t.co/75V6Ri7RGk; https://twitter.com/pirescarol/status/1167505422502244358; None; https://twitter.com/NewYorker/status/1167025993867042816]
[2019-08-30 13:52:35+00:00; pirescarol; @leostamillo @NewYorker 😉; https://twitter.com/pirescarol/status/1167434945880633344; None; None]
[2019-08-29 18:13:42+00:00; pirescarol; @brancavianna @NewYorker Obrigada, Branca 🙏🏻; https://twitter.com/pirescarol/status/1167138269856968705; None; None]
[2019-08-29 16:57:34+00:00; pirescarol; @camposmello Obrigada, Pata!; https://twitter.com/pirescarol/status/1167119108795768832; None; None]
[2019-08-29 11:04:39+00:00; pirescarol; @dorritharazim @NewYorker Gracias, maestra!; https://twitter.com/pirescarol/status/1167030295855583232; None; None]
[2019-08-29 10:34:27+00:00; pirescarol; @tdbem @NewYorker Eva chegou abrindo caminhos 💛; https://twitter.com/pirescarol/status/1167022696959545346; None; None]
[2019-08-29 02:17:33+00:00; pirescarol; @rafaelofaria @NewYorker Não tem :/; https://twitter.com/pirescarol/status/1166897646855962626; None; None]
[2019-08-28 19:09:24+00:00; pirescarol; Minha primeira colaboração para a The ⁦@NewYorker⁩, minha publicação dos sonhos, é sobre o pesadelo de ver a Amazônia em chamas https://t.co/kCvlhnyqTL; https://twitter.com/pirescarol/status/1166789899284078593; None; None]
